ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,¿Existencias?,Inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Nombre del atributo 4,Valor(es) del atributo 4,Atributo visible 4,Atributo global 4,Nombre del atributo 5,Valor(es) del atributo 5,Atributo visible 5,Atributo global 5,Nombre del atributo 6,Valor(es) del atributo 6,Atributo visible 6,Atributo global 6,Nombre del atributo 7,Valor(es) del atributo 7,Atributo visible 7,Atributo global 7,Nombre del atributo 8,Valor(es) del atributo 8,Atributo visible 8,Atributo global 8
6170,simple,PMLN5869A,,"Estuche de nylon con lazo de cinturón fijo de 3 ""para radio con teclado limitado (DEP570)",1,0,visible,,,1,,0,0,48594,Ventas > Accesorios,,,,318,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Transporte,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6171,simple,PMLN5956A,,Estuche Protector giratorio,1,0,visible,,,1,,0,0,21739,Ventas > Accesorios,,,,421,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6172,simple,PMLN6074A,,Correa de muñeca de nylon,1,0,visible,,,1,,0,0,15345,Ventas > Accesorios,,,,255,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"SL500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Transporte,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6173,simple,PMLN7008A,,"Clip para cinturón 2,5"" (Sólo DEP550, DEP570, DGP5050 y DGP5550)",1,0,visible,,,1,,0,0,18424,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMLN7008A.jpg,232,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, DGP5000, DGP5000e, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6174,simple,PMLN7076A,,Correa de mano flexible,1,0,visible,,,1,,0,0,20461,Ventas > Accesorios,,,,254,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Transporte,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6175,simple,PMLN7128A,,Clip de cinturón (heavy-duty),1,0,visible,,,1,,0,0,20461,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMLN7128A.jpg,226,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6176,simple,PMLN7190A,,Funda de transporte giratoria,1,0,visible,,,1,,0,0,21739,Ventas > Accesorios,,,,320,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Transporte,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6177,simple,PMLN7296A,,Clip de cinturón con alerta vibrante utilizado con batería PMNN4488,1,0,visible,,,1,,0,0,26854,Ventas > Accesorios,,,,228,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, DGP5000, DGP5000e, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6178,simple,PMLN7040,,"Estuche de cuero suave con clip de cinturón giratorio de 1.5 """,1,0,visible,,,1,,0,0,44757,Ventas > Accesorios,,,,305,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Transporte,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6179,simple,RLN4570A,,Pechera desprendible,1,0,visible,,,1,,0,0,97188,Ventas > Accesorios,,,,418,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6180,simple,1571477L01,,Cubierta de polvo del conector accesorio,1,0,visible,,,1,,0,0,12575,Ventas > Accesorios,,,,263,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP6100+",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6181,simple,PMLN6066A,,Protector de polvo,1,0,visible,,,1,,0,0,5068,Ventas > Accesorios,,,,420,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cubierta,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6182,simple,RLN4815A,,Cangurero/riñonera radio pak con estuche portador,1,0,visible,,,1,,0,0,100716,Ventas > Accesorios,,,,206,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6183,simple,PMLN5096A,,D-Style con mic. FM /-UL,1,0,visible,,,1,,0,0,113267,Ventas > Accesorios,,,,267,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6184,simple,PMLN5101A,,Transductor Intrínsicamente Seguro FM,1,0,visible,,,1,,0,0,450132,Ventas > Accesorios,,,,448,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6185,simple,REX4648A,,Kit almohadillas y cubridor viento,1,0,visible,,,1,,0,0,12669,Ventas > Accesorios,,,,332,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6186,simple,PMLN6852A,,Diadema detrás de la cabeza heavy duty con micrófono de cancelación de ruido,1,0,visible,,,1,,0,0,726752,Ventas > Accesorios,,,,277,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6187,simple,PMLN7466A,,Diadema arriba de la cabeza heavy duty con micrófono de cancelación de ruido,1,0,visible,,,1,,0,0,708968,Ventas > Accesorios,,,,268,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6189,simple,RLN6495A,,Boom mic para auriculares XBT (pieza de recambio),1,0,visible,,,1,,0,0,281333,Ventas > Accesorios,,,,184,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6190,simple,RLN6496A,,Almohadillas de enfriamiento para diadema XBT (pieza de repuesto),1,0,visible,,,1,,0,0,19182,Ventas > Accesorios,,,,106,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6191,simple,RLN6497A,,Kit de higiene para diadema XBT (pieza de repuesto),1,0,visible,,,1,,0,0,21739,Ventas > Accesorios,,,,341,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6192,simple,RLN6498A,,PSU Universal de 5V para diadema XBT (pieza de repuesto),1,0,visible,,,1,,0,0,81203,Ventas > Accesorios,,,,422,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6193,simple,PMLN6760A,,"Diadema atrás de la cabeza heavy duty, con micrófono de pluma con cancelación de ruido",1,0,visible,,"•	Auricular tipo behind-the-head de uso intensivo, diseñado para entornos ruidosos, con micrófono de brazo y cancelación de ruido.\n\n•	Conexión directa al radio mediante cable espiralado, con botón Push-to-Talk (PTT) integrado en la copa del oído.\n\n•	Certificación de reducción de ruido ambiental de 24 dB (NRR), ideal para operaciones en áreas industriales o de construcción.",1,,0,0,736770,Ventas > Accesorios,,,,269,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6194,simple,PMLN6763A,,"Diadema atrás de la cabeza heavy duty, con micrófono de pluma con cancelación de ruido. TIA-4950",1,0,visible,,"•	Auricular tipo behind-the-head de uso intensivo, diseñado para entornos ruidosos, con micrófono de brazo y cancelación de ruido.\n\n•	Conexión directa al radio mediante cable espiralado, con botón Push-to-Talk (PTT) integrado en la copa del oído.\n\n•	Certificación de seguridad intrínseca TIA4950(UL), adecuado para entornos peligrosos.\n\n•	Compatible con radios Motorola de las series XPR 3000, 3000e y DP3000e.",1,,0,0,849563,Ventas > Accesorios,,,,270,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6195,simple,RMN5058A,,Diadema ligera Intrínsicamente Segura FM,1,0,visible,,,1,,0,0,165958,Ventas > Accesorios,,,,276,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6196,simple,RMN5137B,,"Audífono 3M Peltor MT Series Comm bidireccionales , diadema MT7H79A",1,0,visible,,,1,,0,0,761185,Ventas > Accesorios,,,,143,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6199,simple,RMN4056B,,Audífono sobre cabeza HT Series con conector roscado 3. 5mm. Sólo audio,1,0,visible,,,1,,0,0,236765,Ventas > Accesorios,,,,145,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6200,simple,RMN5135A,,Diadema con tira en cuello TacticalPro Series con conector Nexus,1,0,visible,,,1,,0,0,507725,Ventas > Accesorios,,,,272,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6202,simple,PMLN6830A,,Anillo PTT remoto (para uso con el módulo de interfaz PMLN6827),1,0,visible,,,1,,0,0,92073,Ventas > Accesorios,,,,108,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6203,simple,PMLN6767A,,PTT de cuerpo remoto (para uso con el módulo de interfaz PMLN6827),1,0,visible,,,1,,0,0,324811,Ventas > Accesorios,,,,423,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6204,simple,PMLN6833A,,Transductor temple con micrófono de cancelación de ruido (requiere módulo de interfaz PMLN6827),1,0,visible,,,1,,0,0,580568,Ventas > Accesorios,,,,450,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6205,simple,PMLN6827A,,Módulo de interfaz PTT,1,0,visible,,,1,,0,0,451672,Ventas > Accesorios,,,,413,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6206,simple,5080384F72,,Tapones espuma repuesto. Paq 50,1,0,visible,,,1,,0,0,414421,Ventas > Accesorios,,,,443,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e, SL500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6210,simple,NTN2571B,,Cápsula PPT inalámbrica,1,0,visible,,,1,,0,0,242969,Ventas > Accesorios,,,,207,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6211,simple,NTN2570C,,"Auricular con cable de 12 ""y cápsula push-to-talk",1,0,visible,,,1,,0,0,576732,Ventas > Accesorios,,,,147,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6212,simple,NNTN8125C,,"Kit de accesorio inalámbrico, cápsula + estándar par, 12'' cable. * Serie DEP500 sólo versión e",1,0,visible,,,1,,0,0,432229,Ventas > Accesorios,,,,330,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e, SL500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6220,simple,NNTN8361A,,"Eartips, reemplazo masivo",1,0,visible,,,1,,0,0,53709,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/NNTN8361A.jpg,280,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGM5000, DGM5000e, DGM5500, DGM5500e, DGM8000, DGM8000e, DGM8500, DGM8500e, DGP4100, DGP6100+, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6222,simple,PMLN4620B,,"Auricular en forma D-Shell recepción únicamente, para mic parlante (conector de 3,5 mm) FM /-UL",1,0,visible,,"•	Auricular tipo D-shell de uso profesional, diseñado para escuchar comunicaciones sin emitir sonido, ideal para entornos donde se requiere discreción.\n\n•	Conector de 3,5 mm, compatible con todos los micrófonos de altavoz remoto (RSM) y micrófonos de seguridad pública que tengan un puerto de audio de 3,5 mm.\n\n•	Diseño ergonómico que se adapta cómodamente sobre la oreja, permitiendo su uso durante períodos prolongados sin incomodidad.\n\n•	Construcción robusta y duradera, diseñada para resistir el uso diario en entornos profesionales exigentes.",1,,0,0,36872,Ventas > Accesorios,,,,154,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6224,simple,PMLN7269A,,"Kit de vigilancia 2 cables con auricular, rápido desconectado, negro",1,0,visible,,,1,,0,0,86957,Ventas > Accesorios,,,,351,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6225,simple,PMLN7270A,,"Kit de vigilancia 2 cables con auricular, rápido desconectado, beige",1,0,visible,,,1,,0,0,86957,Ventas > Accesorios,,,,350,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6226,simple,PMLN6754A,,"Kit de vigilancia de 3 hilos impres con tubo translúcido de desconexión rápida, negro",1,0,visible,,,1,,0,0,232739,Ventas > Accesorios,,,,357,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6227,simple,PMLN6755A,,"Kit de vigilancia de 3 hilos impres con tubo translúcido de desconexión rápida, beige",1,0,visible,,,1,,0,0,232739,Ventas > Accesorios,,,,356,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6230,simple,PMLN7156A,,Mag one earbud con micrófono en línea y push-to-talk,1,0,visible,,,1,,0,0,35806,Ventas > Accesorios,,,,370,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, SL500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6232,simple,PMLN7157A,,"Kit de vigilancia de 2 cables con tubo translúcido, negro",1,0,visible,,,1,,0,0,62921,Ventas > Accesorios,,,,355,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"SL500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6233,simple,PMLN7158A,,"Auricular de cable individual , micrófono en línea y PTT",1,0,visible,,,1,,0,0,71612,Ventas > Accesorios,,,,153,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"SL500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6234,simple,PMLN7189A,,Auricular giratorio con micrófono en línea y PTT,1,0,visible,,,1,,0,0,51151,Ventas > Accesorios,,,,155,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"SL500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6238,simple,PMLN6123A,,Impres 3 kit de vigilancia 3 hilos con tubo translúcido negro FM /-UL,1,0,visible,,,1,,0,0,321378,Ventas > Accesorios,,,,317,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6239,simple,PMLN6124A,,Impres 3 kit de vigilancia 3 hilos con tubo translúcido beige FM /-UL,1,0,visible,,,1,,0,0,321378,Ventas > Accesorios,,,,304,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6240,simple,PMLN6125A,,"Sólo receptor, kit equipo de vigilancia negro (cable individual) FM /-UL",1,0,visible,,,1,,0,0,76348,Ventas > Accesorios,,,,437,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6241,simple,PMLN6126A,,"Sólo receptor, kit equipo de vigilancia beige (cable individual) FM /-UL",1,0,visible,,,1,,0,0,73767,Ventas > Accesorios,,,,436,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6242,simple,PMLN6127A,,Impres 2 wire kit vigilancia FM / UL,1,0,visible,,,1,,0,0,153857,Ventas > Accesorios,,,,301,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6243,simple,PMLN6128A,,Impres 2 wire kit vigilancia FM /-UL,1,0,visible,,,1,,0,0,192315,Ventas > Accesorios,,,,321,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6244,simple,PMLN6129A,,"Impres  2 wire kit de vigilancia con tubo translúcido negro, FM /-UL",1,0,visible,,,1,,0,0,184713,Ventas > Accesorios,,,,298,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6245,simple,PMLN6130A,,"Impres  2 wire kit de vigilancia con tubo translúcido beige, FM /-UL",1,0,visible,,,1,,0,0,225256,Ventas > Accesorios,,,,326,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6246,simple,NNTN8459A,,"Kit de vigilancia de 1 cable con tubo translúcido, negro",1,0,visible,,,1,,0,0,113836,Ventas > Accesorios,,,,353,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6250,simple,PMLN7052,,Kit de vigilancia de 1 cable para OCW / MCW,1,0,visible,,,1,,0,0,102303,Ventas > Accesorios,,,,354,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6251,simple,RLN4760A,,Cómodo auricular transparente pequeño para oreja derecha,1,0,visible,,,1,,0,0,36445,Ventas > Accesorios,,,,251,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6252,simple,RLN4761A,,Cómodo auricular transparente mediano para oreja derecha,1,0,visible,,,1,,0,0,36445,Ventas > Accesorios,,,,249,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
